Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined
EURO FX - CHICAGO MERCANTILE EXCHANGE,110215,2011-02-15,99741,CME,0,99,193304,27948,66437,6631,27883,18698,2511,48288,33887,3522,18725,13671,511,136019,145868,57285,47436,-10237.0,-586.0,-8688.0,421.0,2053.0,-451.0,-240.0,-7802.0,-1898.0,-143.0,-610.0,792.0,-91.0,-6998.0,-10298.0,-3239.0,61.0,100,14.5,34.4,3.4,14.4,9.7,1.3,25.0,17.5,1.8,9.7,7.1,0.3,70.4,75.5,29.6,24.5,162,19.0,22.0,11.0,16.0,13.0,10.0,42.0,31.0,20.0,7.0,12.0,5.0,104,104,17.8,20.9,27.5,32.9,17.5,20.8,26.5,32.7,"(CONTRACTS OF EUR 125,000)",F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,110222,2011-02-22,99741,CME,0,99,207869,27999,76087,6575,30151,19709,2387,58959,41991,4236,19069,6627,597,149973,158209,57896,49660,14565.0,51.0,9650.0,-56.0,2268.0,1011.0,-124.0,10671.0,8104.0,714.0,344.0,-7044.0,86.0,13954.0,12341.0,611.0,2224.0,100,13.5,36.6,3.2,14.5,9.5,1.1,28.4,20.2,2.0,9.2,3.2,0.3,72.1,76.1,27.9,23.9,168,17.0,22.0,10.0,17.0,15.0,12.0,44.0,34.0,21.0,7.0,11.0,4.0,109,106,18.6,24.4,28.3,37.0,18.5,24.3,27.7,35.8,"(CONTRACTS OF EUR 125,000)",F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,110301,2011-03-01,99741,CME,0,99,217066,28851,84400,5068,28325,18872,3378,64166,37187,4283,19242,11947,626,153939,165761,63127,51305,9197.0,852.0,8313.0,-1507.0,-1826.0,-837.0,991.0,5207.0,-4804.0,47.0,173.0,5320.0,29.0,3966.0,7552.0,5231.0,1645.0,100,13.3,38.9,2.3,13.0,8.7,1.6,29.6,17.1,2.0,8.9,5.5,0.3,70.9,76.4,29.1,23.6,162,18.0,20.0,10.0,19.0,13.0,12.0,41.0,30.0,19.0,9.0,12.0,4.0,108,99,16.2,27.2,24.9,39.6,16.0,26.6,24.3,37.7,"(CONTRACTS OF EUR 125,000)",F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,110308,2011-03-08,99741,CME,0,99,263702,40233,105391,20016,29616,17589,3559,72271,43312,10493,25390,13317,385,201963,214062,61739,49640,46636.0,11382.0,20991.0,14948.0,1291.0,-1283.0,181.0,8105.0,6125.0,6210.0,6148.0,1370.0,-241.0,48024.0,48301.0,-1388.0,-1665.0,100,15.3,40.0,7.6,11.2,6.7,1.3,27.4,16.4,4.0,9.6,5.1,0.1,76.6,81.2,23.4,18.8,162,21.0,18.0,9.0,20.0,12.0,12.0,41.0,28.0,19.0,11.0,11.0,8.0,112,98,18.2,31.2,29.4,43.9,16.6,28.3,24.9,39.6,"(CONTRACTS OF EUR 125,000)",F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,110315,2011-03-15,99741,CME,0,99,190848,11589,74976,218,29500,18352,2618,62919,37231,1192,24205,14972,687,132928,150246,57920,40602,-72854.0,-28644.0,-30415.0,-19798.0,-116.0,763.0,-941.0,-9352.0,-6081.0,-9301.0,-1185.0,1655.0,302.0,-69035.0,-63816.0,-3819.0,-9038.0,100,6.1,39.3,0.1,15.5,9.6,1.4,33.0,19.5,0.6,12.7,7.8,0.4,69.7,78.7,30.3,21.3,144,13.0,15.0,4.0,19.0,12.0,10.0,40.0,27.0,8.0,11.0,7.0,,92,76,19.3,30.9,29.8,48.5,18.9,30.9,29.4,48.4,"(CONTRACTS OF EUR 125,000)",F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,110322,2011-03-22,99741,CME,0,99,194709,18802,80758,84,27924,18644,2913,62333,29845,1291,22538,13992,744,136629,148271,58080,46438,3861.0,7213.0,5782.0,-134.0,-1576.0,292.0,295.0,-586.0,-7386.0,99.0,-1667.0,-980.0,57.0,3701.0,-1975.0,160.0,5836.0,100,9.7,41.5,0.0,14.3,9.6,1.5,32.0,15.3,0.7,11.6,7.2,0.4,70.2,76.2,29.8,23.8,154,15.0,18.0,,16.0,13.0,10.0,37.0,32.0,6.0,13.0,10.0,,90,86,19.2,31.9,28.8,44.3,18.9,31.8,28.3,44.2,"(CONTRACTS OF EUR 125,000)",F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,110329,2011-03-29,99741,CME,0,99,218177,25810,96296,1087,27822,19395,2900,74873,37044,1438,22702,14157,745,157377,173062,60800,45115,23468.0,7008.0,15538.0,1003.0,-102.0,751.0,-13.0,12540.0,7199.0,147.0,164.0,165.0,1.0,20748.0,24791.0,2720.0,-1323.0,100,11.8,44.1,0.5,12.8,8.9,1.3,34.3,17.0,0.7,10.4,6.5,0.3,72.1,79.3,27.9,20.7,165,15.0,22.0,,17.0,14.0,10.0,40.0,31.0,8.0,15.0,11.0,4.0,96,94,21.1,31.3,32.6,43.0,20.8,30.8,32.1,42.5,"(CONTRACTS OF EUR 125,000)",F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,110405,2011-04-05,99741,CME,0,99,236270,35013,107368,274,29192,19180,3031,78789,39413,758,23198,16919,746,171001,187689,65269,48581,18093.0,9203.0,11072.0,-813.0,1370.0,-215.0,131.0,3916.0,2369.0,-680.0,496.0,2762.0,1.0,13624.0,14627.0,4469.0,3466.0,100,14.8,45.4,0.1,12.4,8.1,1.3,33.3,16.7,0.3,9.8,7.2,0.3,72.4,79.4,27.6,20.6,178,16.0,25.0,4.0,17.0,15.0,10.0,45.0,31.0,6.0,17.0,12.0,4.0,106,96,24.3,31.3,33.6,43.4,24.0,31.2,33.1,43.3,"(CONTRACTS OF EUR 125,000)",F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,110412,2011-04-12,99741,CME,0,99,243203,36889,111585,1519,30107,22734,2353,80120,38808,1419,23505,15223,267,176179,193908,67024,49295,6933.0,1876.0,4217.0,1245.0,915.0,3554.0,-678.0,1331.0,-605.0,661.0,307.0,-1696.0,-479.0,5178.0,6219.0,1755.0,714.0,100,15.2,45.9,0.6,12.4,9.3,1.0,32.9,16.0,0.6,9.7,6.3,0.1,72.4,79.7,27.6,20.3,177,20.0,21.0,5.0,18.0,17.0,11.0,46.0,31.0,9.0,12.0,12.0,4.0,108,98,22.9,33.7,31.8,44.8,22.9,33.2,31.6,44.4,"(CONTRACTS OF EUR 125,000)",F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,110419,2011-04-19,99741,CME,0,99,244006,42842,113609,1400,31655,20431,2439,76388,40203,1599,22938,18113,290,179551,198084,64455,45922,803.0,5953.0,2024.0,-119.0,1548.0,-2303.0,86.0,-3732.0,1395.0,180.0,-567.0,2890.0,23.0,3372.0,4176.0,-2569.0,-3373.0,100,17.6,46.6,0.6,13.0,8.4,1.0,31.3,16.5,0.7,9.4,7.4,0.1,73.6,81.2,26.4,18.8,174,21.0,19.0,4.0,19.0,15.0,9.0,40.0,31.0,10.0,13.0,16.0,4.0,103,98,22.7,34.7,33.2,46.8,22.7,34.5,33.1,46.6,"(CONTRACTS OF EUR 125,000)",F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,110426,2011-04-26,99741,CME,0,99,249000,38593,119042,1566,31865,20995,2424,81402,40303,1831,22492,15066,366,180539,201593,68461,47407,4994.0,-4249.0,5433.0,166.0,210.0,564.0,-15.0,5014.0,100.0,232.0,-446.0,-3047.0,76.0,988.0,3509.0,4006.0,1485.0,100,15.5,47.8,0.6,12.8,8.4,1.0,32.7,16.2,0.7,9.0,6.1,0.1,72.5,81.0,27.5,19.0,168,18.0,18.0,6.0,18.0,16.0,10.0,42.0,30.0,10.0,15.0,10.0,5.0,104,95,22.7,35.3,34.1,48.6,22.7,35.1,33.9,48.4,"(CONTRACTS OF EUR 125,000)",F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,110503,2011-05-03,99741,CME,0,99,264337,26264,136892,1463,32544,21921,2458,105405,47627,2303,22651,5763,314,193402,218741,70935,45596,15337.0,-12329.0,17850.0,-103.0,679.0,926.0,34.0,24003.0,7324.0,472.0,159.0,-9303.0,-52.0,12863.0,17148.0,2474.0,-1811.0,100,9.9,51.8,0.6,12.3,8.3,0.9,39.9,18.0,0.9,8.6,2.2,0.1,73.2,82.8,26.8,17.2,180,15.0,23.0,8.0,18.0,16.0,11.0,49.0,31.0,15.0,14.0,13.0,5.0,113,106,23.0,35.8,34.9,49.6,23.0,35.5,34.9,49.3,"(CONTRACTS OF EUR 125,000)",F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,110510,2011-05-10,99741,CME,0,99,242927,54015,119834,1232,32066,23352,2405,68986,45937,949,22689,6918,221,182563,200848,60364,42079,-21410.0,27751.0,-17058.0,-231.0,-478.0,1431.0,-53.0,-36419.0,-1690.0,-1354.0,38.0,1155.0,-93.0,-10839.0,-17893.0,-10571.0,-3517.0,100,22.2,49.3,0.5,13.2,9.6,1.0,28.4,18.9,0.4,9.3,2.8,0.1,75.2,82.7,24.8,17.3,167,20.0,18.0,7.0,18.0,17.0,10.0,36.0,39.0,15.0,8.0,11.0,4.0,98,105,28.9,37.3,38.5,49.2,28.9,37.2,38.3,49.1,"(CONTRACTS OF EUR 125,000)",F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,110517,2011-05-17,99741,CME,0,99,250533,76683,112131,669,33225,24112,2468,60895,53397,785,22001,13322,301,197027,207185,53506,43348,7606.0,22668.0,-7703.0,-563.0,1159.0,760.0,63.0,-8091.0,7460.0,-164.0,-688.0,6404.0,80.0,14464.0,6337.0,-6858.0,1269.0,100,30.6,44.8,0.3,13.3,9.6,1.0,24.3,21.3,0.3,8.8,5.3,0.1,78.6,82.7,21.4,17.3,176,23.0,17.0,9.0,18.0,16.0,10.0,35.0,46.0,16.0,10.0,11.0,4.0,104,111,29.6,33.6,41.5,46.5,29.6,33.6,41.3,46.4,"(CONTRACTS OF EUR 125,000)",F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,110524,2011-05-24,99741,CME,0,99,258663,101914,110343,853,34845,24340,2537,51375,59617,2017,16478,14001,127,210146,213835,48517,44828,8130.0,25231.0,-1788.0,184.0,1620.0,228.0,69.0,-9520.0,6220.0,1232.0,-5523.0,679.0,-174.0,13119.0,6650.0,-4989.0,1480.0,100,39.4,42.7,0.3,13.5,9.4,1.0,19.9,23.0,0.8,6.4,5.4,0.0,81.2,82.7,18.8,17.3,182,23.0,20.0,8.0,18.0,17.0,10.0,38.0,47.0,17.0,7.0,12.0,4.0,104,117,35.1,31.8,45.0,43.5,35.1,31.7,44.8,43.4,"(CONTRACTS OF EUR 125,000)",F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,110531,2011-05-31,99741,CME,0,99,270101,103939,115616,1084,34004,24352,2539,56010,60973,3998,16614,15945,122,218310,224629,51791,45472,11438.0,2025.0,5273.0,231.0,-841.0,12.0,2.0,4635.0,1356.0,1981.0,136.0,1944.0,-5.0,8164.0,10794.0,3274.0,644.0,100,38.5,42.8,0.4,12.6,9.0,0.9,20.7,22.6,1.5,6.2,5.9,0.0,80.8,83.2,19.2,16.8,176,23.0,17.0,9.0,17.0,17.0,11.0,37.0,46.0,14.0,7.0,12.0,4.0,99,115,37.4,32.7,47.0,43.9,37.3,32.6,46.8,43.7,"(CONTRACTS OF EUR 125,000)",F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,110607,2011-06-07,99741,CME,0,99,296126,86262,121951,16229,34242,23907,2285,71419,63880,4894,16182,5707,40,231553,238893,64573,57233,26025.0,-17677.0,6335.0,15145.0,238.0,-445.0,-254.0,15409.0,2907.0,896.0,-432.0,-10238.0,-82.0,13243.0,14264.0,12782.0,11761.0,100,29.1,41.2,5.5,11.6,8.1,0.8,24.1,21.6,1.7,5.5,1.9,0.0,78.2,80.7,21.8,19.3,171,23.0,18.0,15.0,17.0,16.0,12.0,36.0,45.0,19.0,6.0,9.0,,102,118,35.5,31.7,44.8,43.0,32.4,31.3,41.6,41.1,"(CONTRACTS OF EUR 125,000)",F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,110614,2011-06-14,99741,CME,0,99,190373,16959,71044,228,31198,26312,2093,68240,42128,344,14629,6197,157,133848,148503,56525,41870,-105753.0,-69303.0,-50907.0,-16001.0,-3044.0,2405.0,-192.0,-3179.0,-21752.0,-4550.0,-1553.0,490.0,117.0,-97705.0,-90390.0,-8048.0,-15363.0,100,8.9,37.3,0.1,16.4,13.8,1.1,35.8,22.1,0.2,7.7,3.3,0.1,70.3,78.0,29.7,22.0,158,17.0,15.0,5.0,13.0,19.0,11.0,38.0,41.0,10.0,6.0,9.0,,86,99,29.4,29.3,41.0,39.4,29.3,29.2,40.7,39.2,"(CONTRACTS OF EUR 125,000)",F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,110621,2011-06-21,99741,CME,0,99,189190,26697,58092,850,32294,26404,2287,57942,44490,553,14438,13305,162,135223,146143,53967,43047,-1183.0,9738.0,-12952.0,622.0,1096.0,92.0,194.0,-10298.0,2362.0,209.0,-191.0,7108.0,5.0,1375.0,-2360.0,-2558.0,1177.0,100,14.1,30.7,0.4,17.1,14.0,1.2,30.6,23.5,0.3,7.6,7.0,0.1,71.5,77.2,28.5,22.8,159,18.0,16.0,4.0,14.0,19.0,11.0,34.0,42.0,9.0,6.0,10.0,,81,104,26.9,25.8,38.7,37.2,26.8,25.4,38.4,36.7,"(CONTRACTS OF EUR 125,000)",F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,110628,2011-06-28,99741,CME,0,99,183206,22759,54950,1562,31913,28185,2487,53306,41546,613,14432,8088,272,127344,137703,55862,45503,-5984.0,-3938.0,-3142.0,712.0,-381.0,1781.0,200.0,-4636.0,-2944.0,60.0,-6.0,-5217.0,110.0,-7879.0,-8440.0,1895.0,2456.0,100,12.4,30.0,0.9,17.4,15.4,1.4,29.1,22.7,0.3,7.9,4.4,0.1,69.5,75.2,30.5,24.8,158,17.0,17.0,5.0,14.0,20.0,11.0,34.0,37.0,10.0,6.0,13.0,,81,105,27.2,23.6,38.1,34.2,27.1,22.8,37.7,33.3,"(CONTRACTS OF EUR 125,000)",F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,110705,2011-07-05,99741,CME,0,99,194329,23399,65753,1139,30071,27142,2413,64555,47296,814,14634,5905,273,137298,150735,57031,43594,11123.0,640.0,10803.0,-423.0,-1842.0,-1043.0,-74.0,11249.0,5750.0,201.0,202.0,-2183.0,1.0,9954.0,13032.0,1169.0,-1909.0,100,12.0,33.8,0.6,15.5,14.0,1.2,33.2,24.3,0.4,7.5,3.0,0.1,70.7,77.6,29.3,22.4,161,17.0,18.0,5.0,15.0,19.0,11.0,39.0,36.0,11.0,7.0,10.0,,90,101,25.7,27.0,38.2,36.8,25.6,26.5,37.8,36.3,"(CONTRACTS OF EUR 125,000)",F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,110712,2011-07-12,99741,CME,0,99,185541,33834,41507,2363,31530,26027,2451,46791,57127,454,15128,5908,224,132775,136061,52766,49480,-8788.0,10435.0,-24246.0,1224.0,1459.0,-1115.0,38.0,-17764.0,9831.0,-360.0,494.0,3.0,-49.0,-4523.0,-14674.0,-4265.0,5886.0,100,18.2,22.4,1.3,17.0,14.0,1.3,25.2,30.8,0.2,8.2,3.2,0.1,71.6,73.3,28.4,26.7,158,20.0,16.0,6.0,16.0,15.0,11.0,28.0,45.0,12.0,8.0,10.0,,85,105,23.8,19.7,34.8,29.2,23.8,18.7,34.5,28.1,"(CONTRACTS OF EUR 125,000)",F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,110719,2011-07-19,99741,CME,0,99,180314,43685,40685,3367,30521,26509,1974,35357,52885,1363,20008,6732,526,136801,134041,43513,46273,-5227.0,9851.0,-822.0,1004.0,-1009.0,482.0,-477.0,-11434.0,-4242.0,909.0,4880.0,824.0,302.0,4026.0,-2020.0,-9253.0,-3207.0,100,24.2,22.6,1.9,16.9,14.7,1.1,19.6,29.3,0.8,11.1,3.7,0.3,75.9,74.3,24.1,25.7,153,20.0,14.0,7.0,15.0,16.0,11.0,27.0,42.0,12.0,7.0,12.0,4.0,82,105,19.8,19.9,33.3,29.4,19.7,18.4,33.1,27.8,"(CONTRACTS OF EUR 125,000)",F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,110726,2011-07-26,99741,CME,0,99,183690,33545,55319,3858,29579,27123,2026,41839,46960,1672,19712,3979,526,132757,141463,50933,42227,3376.0,-10140.0,14634.0,491.0,-942.0,614.0,52.0,6482.0,-5925.0,309.0,-296.0,-2753.0,0.0,-4044.0,7422.0,7420.0,-4046.0,100,18.3,30.1,2.1,16.1,14.8,1.1,22.8,25.6,0.9,10.7,2.2,0.3,72.3,77.0,27.7,23.0,162,21.0,15.0,6.0,16.0,16.0,11.0,36.0,41.0,15.0,10.0,7.0,4.0,95,103,17.1,23.9,29.4,33.3,16.9,22.1,29.1,31.5,"(CONTRACTS OF EUR 125,000)",F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,110802,2011-08-02,99741,CME,0,99,190722,44251,45965,4129,26995,31200,2611,44262,56722,2344,19509,5466,427,144528,148864,46194,41858,7032.0,10706.0,-9354.0,271.0,-2584.0,4077.0,585.0,2423.0,9762.0,672.0,-203.0,1487.0,-99.0,11771.0,7401.0,-4739.0,-369.0,100,23.2,24.1,2.2,14.2,16.4,1.4,23.2,29.7,1.2,10.2,2.9,0.2,75.8,78.1,24.2,21.9,173,23.0,16.0,7.0,13.0,20.0,10.0,38.0,47.0,17.0,9.0,7.0,5.0,99,113,15.2,21.0,27.9,30.5,15.0,19.2,27.7,28.6,"(CONTRACTS OF EUR 125,000)",F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,110809,2011-08-09,99741,CME,0,99,183571,40723,37502,4222,24483,35128,1924,48629,45771,2644,14112,12852,426,137163,140469,46408,43102,-7151.0,-3528.0,-8463.0,93.0,-2512.0,3928.0,-687.0,4367.0,-10951.0,300.0,-5397.0,7386.0,-1.0,-7365.0,-8395.0,214.0,1244.0,100,22.2,20.4,2.3,13.3,19.1,1.0,26.5,24.9,1.4,7.7,7.0,0.2,74.7,76.5,25.3,23.5,167,23.0,12.0,6.0,14.0,23.0,11.0,37.0,42.0,21.0,7.0,9.0,4.0,97,112,19.1,21.5,31.6,30.3,19.0,19.5,31.3,28.3,"(CONTRACTS OF EUR 125,000)",F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,110816,2011-08-16,99741,CME,0,99,168931,34730,37812,5296,24713,32037,1562,41298,37636,2564,13295,7733,315,123773,124955,45158,43976,-14640.0,-5993.0,310.0,1074.0,230.0,-3091.0,-362.0,-7331.0,-8135.0,-80.0,-817.0,-5119.0,-111.0,-13390.0,-15514.0,-1250.0,874.0,100,20.6,22.4,3.1,14.6,19.0,0.9,24.4,22.3,1.5,7.9,4.6,0.2,73.3,74.0,26.7,26.0,157,21.0,12.0,8.0,15.0,20.0,10.0,31.0,44.0,21.0,7.0,7.0,4.0,92,108,18.2,20.7,29.8,30.3,18.0,18.7,29.5,28.1,"(CONTRACTS OF EUR 125,000)",F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,110823,2011-08-23,99741,CME,0,99,174714,35450,41523,6200,25481,32403,1658,42878,38997,1998,13455,7892,205,127325,130876,47389,43838,5783.0,720.0,3711.0,904.0,768.0,366.0,96.0,1580.0,1361.0,-566.0,160.0,159.0,-110.0,3552.0,5921.0,2231.0,-138.0,100,20.3,23.8,3.5,14.6,18.5,0.9,24.5,22.3,1.1,7.7,4.5,0.1,72.9,74.9,27.1,25.1,161,21.0,14.0,8.0,15.0,20.0,10.0,32.0,44.0,20.0,8.0,7.0,4.0,94,109,17.6,21.2,29.0,30.6,17.4,18.9,28.5,28.1,"(CONTRACTS OF EUR 125,000)",F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,110830,2011-08-30,99741,CME,0,99,179162,35559,44817,5333,31427,29268,1636,43107,39766,3300,7439,7219,256,128057,131595,51105,47567,4448.0,109.0,3294.0,-867.0,5946.0,-3135.0,-22.0,229.0,769.0,1302.0,-6016.0,-673.0,51.0,732.0,719.0,3716.0,3729.0,100,19.8,25.0,3.0,17.5,16.3,0.9,24.1,22.2,1.8,4.2,4.0,0.1,71.5,73.5,28.5,26.5,159,22.0,14.0,8.0,16.0,19.0,9.0,35.0,41.0,19.0,7.0,5.0,,95,103,17.2,20.5,28.9,30.2,17.0,18.7,28.4,28.1,"(CONTRACTS OF EUR 125,000)",F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,110906,2011-09-06,99741,CME,0,99,209515,52370,34782,12524,32752,30303,2030,53812,61495,4396,6100,9153,398,164382,155081,45133,54434,30353.0,16811.0,-10035.0,7191.0,1325.0,1035.0,394.0,10705.0,21729.0,1096.0,-1339.0,1934.0,142.0,36325.0,23486.0,-5972.0,6867.0,100,25.0,16.6,6.0,15.6,14.5,1.0,25.7,29.4,2.1,2.9,4.4,0.2,78.5,74.0,21.5,26.0,173,23.0,14.0,12.0,15.0,19.0,10.0,29.0,56.0,22.0,5.0,12.0,,93,127,26.7,18.6,36.5,26.4,26.1,16.1,35.5,23.8,"(CONTRACTS OF EUR 125,000)",F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,110913,2011-09-13,99741,CME,0,99,264500,75972,37329,38985,32327,32396,1748,63377,73866,3165,6381,9908,413,222368,197810,42132,66690,54985.0,23602.0,2547.0,26461.0,-425.0,2093.0,-282.0,9565.0,12371.0,-1231.0,281.0,755.0,15.0,57986.0,42729.0,-3001.0,12256.0,100,28.7,14.1,14.7,12.2,12.2,0.7,24.0,27.9,1.2,2.4,3.7,0.2,84.1,74.8,15.9,25.2,168,21.0,16.0,14.0,15.0,22.0,10.0,23.0,53.0,21.0,7.0,11.0,5.0,93,125,38.9,21.8,49.8,30.3,34.5,13.5,43.0,19.9,"(CONTRACTS OF EUR 125,000)",F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,110920,2011-09-20,99741,CME,0,99,201556,91696,10822,109,30342,32220,2246,36687,87622,902,6060,10640,920,168962,145481,32594,56075,-62944.0,15724.0,-26507.0,-38876.0,-1985.0,-176.0,498.0,-26690.0,13756.0,-2263.0,-321.0,732.0,507.0,-53406.0,-52329.0,-9538.0,-10615.0,100,45.5,5.4,0.1,15.1,16.0,1.1,18.2,43.5,0.4,3.0,5.3,0.5,83.8,72.2,16.2,27.8,174,23.0,10.0,,15.0,23.0,11.0,21.0,60.0,12.0,8.0,14.0,,80,122,38.5,15.5,49.3,24.4,38.5,15.5,48.9,24.4,"(CONTRACTS OF EUR 125,000)",F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,110927,2011-09-27,99741,CME,0,99,215172,98269,13083,45,28053,36233,2658,44206,90665,959,5534,10874,639,180363,155156,34809,60016,13616.0,6573.0,2261.0,-64.0,-2289.0,4013.0,412.0,7519.0,3043.0,57.0,-526.0,234.0,-281.0,11401.0,9675.0,2215.0,3941.0,100,45.7,6.1,0.0,13.0,16.8,1.2,20.5,42.1,0.4,2.6,5.1,0.3,83.8,72.1,16.2,27.9,181,27.0,12.0,,14.0,27.0,12.0,21.0,59.0,11.0,8.0,13.0,,82,127,42.9,19.2,53.3,27.0,42.9,19.2,52.9,27.0,"(CONTRACTS OF EUR 125,000)",F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,111004,2011-10-04,99741,CME,0,99,220839,96550,16071,74,29077,41359,3142,53010,89631,962,5109,10180,361,188285,161780,32554,59059,5667.0,-1719.0,2988.0,29.0,1024.0,5126.0,484.0,8804.0,-1034.0,3.0,-425.0,-694.0,-278.0,7922.0,6624.0,-2255.0,-957.0,100,43.7,7.3,0.0,13.2,18.7,1.4,24.0,40.6,0.4,2.3,4.6,0.2,85.3,73.3,14.7,26.7,178,27.0,12.0,,16.0,27.0,12.0,19.0,56.0,13.0,6.0,15.0,,80,126,44.4,21.3,54.8,29.8,44.4,20.7,54.4,29.1,"(CONTRACTS OF EUR 125,000)",F10,FutOnly
